"","sample_size","effect_size","power"
"1450",2.94581989327717,3.66,0.9
"1451",2.93843431385554,3.67,0.9
"1452",2.93111303047958,3.68,0.9
"1453",2.9238552926301,3.69,0.9
"1454",2.91666035987656,3.7,0.9
"1455",2.90952750170797,3.71,0.9
"1456",2.90245599737365,3.72,0.9
"1457",2.89544513573366,3.73,0.9
"1458",2.88849421512221,3.74,0.9
"1459",2.8816025432019,3.75,0.9
"1460",2.87476943686141,3.76,0.9
"1461",2.86799422208639,3.77,0.9
"1462",2.86127623385418,3.78,0.9
"1463",2.85461481603119,3.79,0.9
"1464",2.84800932127556,3.8,0.9
"1465",2.84145911094411,3.81,0.9
"1466",2.83496355500248,3.82,0.9
"1467",2.82852203193762,3.83,0.9
"1468",2.82214390910173,3.84,0.9
"1469",2.81581775415445,3.85,0.9
"1470",2.80954267617621,3.86,0.9
"1471",2.80325711112826,3.87,0.9
"1472",2.79708261594349,3.88,0.9
"1473",2.79095765659681,3.89,0.9
"1474",2.78488174759142,3.9,0.9
"1475",2.77885441556439,3.91,0.9
"1476",2.77287519793037,3.92,0.9
"1477",2.76694364141116,3.93,0.9
"1478",2.76105930045267,3.94,0.9
"1479",2.75522173553145,3.95,0.9
"1480",2.7494305113541,3.96,0.9
"1481",2.74368519495341,3.97,0.9
"1482",2.73798535368624,3.98,0.9
"1483",2.73233055313868,3.99,0.9
"1484",2.72672035494876,4,0.9
